职位名称,公司名称,薪资水平,职位要求,发布时间,工作待遇,员工数目,公司领域,公司性质
0232KV-NLP算法工程师,中国平安人寿保险股份有限公司,1.5-2万/月,"['深圳-福田区', '3-4年经验', '本科', '招1人']",11-12,五险一金 带薪年假 节日福利 绩效奖金 定期体检,500-1000人,保险,民营公司
0232KV-NLP算法工程师,中国平安人寿保险股份有限公司,1.5-2万/月,"['深圳-福田区', '3-4年经验', '本科', '招1人']",11-12,五险一金 带薪年假 节日福利 绩效奖金 定期体检,500-1000人,保险,民营公司
0232KV-NLP算法工程师,中国平安人寿保险股份有限公司,1.5-2万/月,"['深圳-福田区', '3-4年经验', '本科', '招1人']",11-12,五险一金 带薪年假 节日福利 绩效奖金 定期体检,500-1000人,保险,民营公司
0232KV-NLP算法工程师,中国平安人寿保险股份有限公司,1.5-2万/月,"['深圳-福田区', '3-4年经验', '本科', '招1人']",11-12,五险一金 带薪年假 节日福利 绩效奖金 定期体检,500-1000人,保险,民营公司
0232KV-NLP算法工程师,中国平安人寿保险股份有限公司,1.5-2万/月,"['深圳-福田区', '3-4年经验', '本科', '招1人']",11-12,五险一金 带薪年假 节日福利 绩效奖金 定期体检,500-1000人,保险,民营公司
0232KV-NLP算法工程师,中国平安人寿保险股份有限公司,1.5-2万/月,"['深圳-福田区', '3-4年经验', '本科', '招1人']",11-12,五险一金 带薪年假 节日福利 绩效奖金 定期体检,500-1000人,保险,民营公司
0232KV-NLP算法工程师,中国平安人寿保险股份有限公司,1.5-2万/月,"['深圳-福田区', '3-4年经验', '本科', '招1人']",11-12,五险一金 带薪年假 节日福利 绩效奖金 定期体检,500-1000人,保险,民营公司
0232KV-NLP算法工程师,中国平安人寿保险股份有限公司,1.5-2万/月,"['深圳-福田区', '3-4年经验', '本科', '招1人']",11-12,五险一金 带薪年假 节日福利 绩效奖金 定期体检,500-1000人,保险,民营公司
0232KV-NLP算法工程师,中国平安人寿保险股份有限公司,1.5-2万/月,"['深圳-福田区', '3-4年经验', '本科', '招1人']",11-12,五险一金 带薪年假 节日福利 绩效奖金 定期体检,500-1000人,保险,民营公司
NLP算法工程师（上海）,苏州思必驰信息科技有限公司,,"['上海', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（上海）,苏州思必驰信息科技有限公司,,"['上海', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（上海）,苏州思必驰信息科技有限公司,,"['上海', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（上海）,苏州思必驰信息科技有限公司,,"['上海', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（上海）,苏州思必驰信息科技有限公司,,"['上海', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（上海）,苏州思必驰信息科技有限公司,,"['上海', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（上海）,苏州思必驰信息科技有限公司,,"['上海', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（上海）,苏州思必驰信息科技有限公司,,"['上海', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（上海）,苏州思必驰信息科技有限公司,,"['上海', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（上海）,苏州思必驰信息科技有限公司,,"['上海', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（上海）,苏州思必驰信息科技有限公司,,"['上海', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（上海）,苏州思必驰信息科技有限公司,,"['上海', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（北京）,苏州思必驰信息科技有限公司,,"['北京', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（北京）,苏州思必驰信息科技有限公司,,"['北京', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（北京）,苏州思必驰信息科技有限公司,,"['北京', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（北京）,苏州思必驰信息科技有限公司,,"['北京', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（北京）,苏州思必驰信息科技有限公司,,"['北京', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（北京）,苏州思必驰信息科技有限公司,,"['北京', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（北京）,苏州思必驰信息科技有限公司,,"['北京', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（北京）,苏州思必驰信息科技有限公司,,"['北京', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（北京）,苏州思必驰信息科技有限公司,,"['北京', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（北京）,苏州思必驰信息科技有限公司,,"['北京', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（北京）,苏州思必驰信息科技有限公司,,"['北京', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
NLP算法工程师（北京）,苏州思必驰信息科技有限公司,,"['北京', '硕士', '招若干人']",01-06,,,计算机软件,民营公司
资深NLP算法工程师,上海才历网络有限公司,2-3万/月,"['上海-徐汇区', '3-4年经验', '本科', '招1人']",01-06,,50-150人,互联网/电子商务,合资
资深NLP算法工程师,上海才历网络有限公司,2-3万/月,"['上海-徐汇区', '3-4年经验', '本科', '招1人']",01-06,,50-150人,互联网/电子商务,合资
资深NLP算法工程师,上海才历网络有限公司,2-3万/月,"['上海-徐汇区', '3-4年经验', '本科', '招1人']",01-06,,50-150人,互联网/电子商务,合资
资深NLP算法工程师,上海才历网络有限公司,2-3万/月,"['上海-徐汇区', '3-4年经验', '本科', '招1人']",01-06,,50-150人,互联网/电子商务,合资
资深NLP算法工程师,上海才历网络有限公司,2-3万/月,"['上海-徐汇区', '3-4年经验', '本科', '招1人']",01-06,,50-150人,互联网/电子商务,合资
资深NLP算法工程师,上海才历网络有限公司,2-3万/月,"['上海-徐汇区', '3-4年经验', '本科', '招1人']",01-06,,50-150人,互联网/电子商务,合资
资深NLP算法工程师,上海才历网络有限公司,2-3万/月,"['上海-徐汇区', '3-4年经验', '本科', '招1人']",01-06,,50-150人,互联网/电子商务,合资
资深NLP算法工程师,上海才历网络有限公司,2-3万/月,"['上海-徐汇区', '3-4年经验', '本科', '招1人']",01-06,,50-150人,互联网/电子商务,合资
资深NLP算法工程师,上海才历网络有限公司,2-3万/月,"['上海-徐汇区', '3-4年经验', '本科', '招1人']",01-06,,50-150人,互联网/电子商务,合资
资深NLP算法工程师,上海才历网络有限公司,2-3万/月,"['上海-徐汇区', '3-4年经验', '本科', '招1人']",01-06,,50-150人,互联网/电子商务,合资
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（北京）,深圳市腾讯计算机系统有限公司,,"['北京', '3-4年经验', '硕士', '招2人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",01-06,,10000人以上,互联网/电子商务,民营公司
23671-NLP算法工程师（深圳）,深圳市腾讯计算机系统有限公司,,"['深圳', '3-4年经验', '硕士', '招1人']",01-06,,10000人以上,互联网/电子商务,民营公司
